0,1,2,3,4,5,6,7
2020-11-18 22:00:00,0.083811,0.083811,0.083593,0.083647,0.083608,13726.57456371,11
2020-11-18 23:00:00,0.083490,0.083491,0.083130,0.083130,0.083455,18165.45182095,5
2020-11-19 00:00:00,0.083049,0.083337,0.082950,0.083337,0.083268,13836.13587198,12
2020-11-19 01:00:00,0.083343,0.083343,0.082663,0.082663,0.083092,3024.90042586,8
2020-11-19 02:00:00,0.082728,0.082729,0.082500,0.082516,0.082651,47495.88766327,12
2020-11-19 03:00:00,0.082405,0.082439,0.081671,0.082000,0.082026,78978.74451898,42
2020-11-19 04:00:00,0.082068,0.082084,0.081917,0.082006,0.082038,96991.95505441,22
2020-11-19 05:00:00,0.082098,0.083255,0.082098,0.083255,0.082597,462473.09498355,61
2020-11-19 06:00:00,0.083340,0.084308,0.083281,0.083943,0.083995,41774.96622794,48
2020-11-19 07:00:00,0.084122,0.085069,0.083860,0.085024,0.084880,1553341.47005579,121
2020-11-19 08:00:00,0.085025,0.085099,0.084548,0.084856,0.084817,218141.24466910,61
2020-11-19 09:00:00,0.084983,0.085157,0.084746,0.085157,0.084971,186802.68677207,57
2020-11-19 10:00:00,0.084777,0.084940,0.084600,0.084940,0.084685,67103.65580520,32
2020-11-19 11:00:00,0.084970,0.085582,0.084471,0.085273,0.085019,246164.06093421,62
2020-11-19 12:00:00,0.085218,0.085444,0.084556,0.085444,0.085223,1234251.56954213,84
2020-11-19 13:00:00,0.085170,0.085187,0.084779,0.084894,0.084901,111924.47832882,41
2020-11-19 14:00:00,0.084911,0.085323,0.084623,0.085038,0.085007,1228036.23512718,84
2020-11-19 15:00:00,0.085118,0.086409,0.084824,0.084934,0.085394,1460377.56985103,178
2020-11-19 16:00:00,0.084904,0.084904,0.083762,0.083992,0.084245,113397.74841092,34
2020-11-19 17:00:00,0.084035,0.084035,0.083483,0.083795,0.083667,418201.94633208,77
2020-11-19 18:00:00,0.083816,0.084167,0.083736,0.083938,0.083889,171871.31151386,37
2020-11-19 19:00:00,0.084072,0.084199,0.083920,0.084145,0.084058,11327.41885267,18
2020-11-19 20:00:00,0.083861,0.085147,0.083847,0.084940,0.084474,180186.76098196,53
2020-11-19 21:00:00,0.084883,0.085084,0.084883,0.085071,0.085002,96485.15551676,12
2020-11-19 22:00:00,0.085001,0.085162,0.084840,0.084840,0.085020,126501.91872225,34
2020-11-19 23:00:00,0.084865,0.084887,0.084770,0.084877,0.084821,56442.09560942,14
2020-11-20 00:00:00,0.084527,0.084573,0.084433,0.084555,0.084528,10090.29608093,8
2020-11-20 01:00:00,0.084413,0.084678,0.084411,0.084511,0.084501,107041.82375211,13
2020-11-20 02:00:00,0.084679,0.084779,0.084157,0.084388,0.084518,231722.92505057,28
2020-11-20 03:00:00,0.084419,0.084957,0.084347,0.084957,0.084606,20399.60593929,12
2020-11-20 04:00:00,0.084958,0.084979,0.084500,0.084721,0.084849,69505.11233856,24
2020-11-20 05:00:00,0.084682,0.085817,0.084682,0.085803,0.084945,112954.20732606,47
2020-11-20 06:00:00,0.085902,0.086285,0.085800,0.086156,0.086048,239262.87747189,52
2020-11-20 07:00:00,0.086170,0.086518,0.085904,0.086318,0.086137,142890.51645567,68
2020-11-20 08:00:00,0.086268,0.086630,0.086100,0.086478,0.086378,398246.49072801,55
